SALESORDERID,SALESORDERITEM,PRODUCTID,NETAMOUNT_x,QUANTITY,DELIVERYDATE,PRECIO_UNITARIO,CREATEDBY,CREATEDAT_x,NETAMOUNT_y,PRODUCTCATEGORY,CREATEDAT_y,WEIGHTUNIT,CURRENCY,PRICE,CREATEDAT
500000121,40,CC-1022,1050.0,3,2018-09-30,350.0,5,2018-07-23,48357.75,CC,2018-10-03,KG,USD,1200,2018-10-03
500000121,50,EB-1136,4375.0,8,2018-09-30,546.875,5,2018-07-23,48357.75,EB,2018-10-03,KG,USD,5000,2018-10-03
500000121,60,HB-1176,1049.12,7,2018-09-30,149.8742857142857,5,2018-07-23,48357.75,HB,2018-10-03,KG,USD,1199,2018-10-03
500000122,10,CB-1163,252.0,8,2018-09-21,31.5,5,2018-07-24,30903.25,CB,2018-10-03,KG,USD,288,2018-10-03
500000122,20,HB-1174,331.62,1,2018-09-21,331.62,5,2018-07-24,30903.25,HB,2018-10-03,KG,USD,379,2018-10-03
500000122,30,RC-1052,3499.12,2,2018-09-21,1749.56,5,2018-07-24,30903.25,RC,2018-10-03,KG,USD,3999,2018-10-03
500000122,40,DB-1081,1311.62,8,2018-09-21,163.9525,5,2018-07-24,30903.25,DB,2018-10-03,KG,USD,1499,2018-10-03
500000122,50,HB-1171,611.62,1,2018-09-21,611.62,5,2018-07-24,30903.25,HB,2018-10-03,KG,USD,699,2018-10-03
500000122,60,DB-1082,1093.75,2,2018-09-21,546.875,5,2018-07-24,30903.25,DB,2018-10-03,KG,USD,1250,2018-10-03
500000122,70,RO-1003,630.88,3,2018-09-21,210.29333333333332,5,2018-07-24,30903.25,RO,2018-10-03,KG,USD,721,2018-10-03
500000122,80,BX-1012,349.12,7,2018-09-21,49.87428571428571,5,2018-07-24,30903.25,BX,2018-10-03,KG,USD,399,2018-10-03
500000122,90,BX-1013,392.88,10,2018-09-21,39.288,5,2018-07-24,30903.25,BX,2018-10-03,KG,USD,449,2018-10-03
500000123,10,BX-1015,261.62,9,2018-09-20,29.06888888888889,1,2018-07-24,38433.5,BX,2018-10-03,KG,USD,299,2018-10-03
500000123,20,DB-1081,1311.62,4,2018-09-20,327.905,1,2018-07-24,38433.5,DB,2018-10-03,KG,USD,1499,2018-10-03
500000123,30,MB-1033,3499.12,1,2018-09-20,3499.12,1,2018-07-24,38433.5,MB,2018-10-03,KG,USD,3999,2018-10-03
500000123,40,BX-1015,261.62,2,2018-09-20,130.81,1,2018-07-24,38433.5,BX,2018-10-03,KG,USD,299,2018-10-03
500000123,50,EB-1131,1312.5,3,2018-09-20,437.5,1,2018-07-24,38433.5,EB,2018-10-03,KG,USD,1500,2018-10-03
500000123,60,CC-1022,1050.0,8,2018-09-20,131.25,1,2018-07-24,38433.5,CC,2018-10-03,KG,USD,1200,2018-10-03
500000123,70,MB-1031,567.88,7,2018-09-20,81.12571428571428,1,2018-07-24,38433.5,MB,2018-10-03,KG,USD,649,2018-10-03
500000123,80,MB-1033,3499.12,3,2018-09-20,1166.3733333333332,1,2018-07-24,38433.5,MB,2018-10-03,KG,USD,3999,2018-10-03
500000124,10,RC-1051,2186.62,6,2018-09-14,364.43666666666667,3,2018-07-26,62377.88,RC,2018-10-03,KG,USD,2499,2018-10-03
500000124,20,EB-1134,4200.0,1,2018-09-14,4200.0,3,2018-07-26,62377.88,EB,2018-10-03,KG,USD,4800,2018-10-03
500000124,30,DB-1081,1311.62,5,2018-09-14,262.32399999999996,3,2018-07-26,62377.88,DB,2018-10-03,KG,USD,1499,2018-10-03
500000124,40,DB-1082,1093.75,10,2018-09-14,109.375,3,2018-07-26,62377.88,DB,2018-10-03,KG,USD,1250,2018-10-03
500000124,50,EB-1131,1312.5,6,2018-09-14,218.75,3,2018-07-26,62377.88,EB,2018-10-03,KG,USD,1500,2018-10-03
500000124,60,EB-1133,1968.75,10,2018-09-14,196.875,3,2018-07-26,62377.88,EB,2018-10-03,KG,USD,2250,2018-10-03
500000125,10,HB-1176,1049.12,2,2018-09-27,524.56,6,2018-07-26,28081.38,HB,2018-10-03,KG,USD,1199,2018-10-03
500000125,20,CB-1162,350.0,7,2018-09-27,50.0,6,2018-07-26,28081.38,CB,2018-10-03,KG,USD,400,2018-10-03
500000125,30,EB-1134,4200.0,3,2018-09-27,1400.0,6,2018-07-26,28081.38,EB,2018-10-03,KG,USD,4800,2018-10-03
500000125,40,MB-1034,2186.62,5,2018-09-27,437.32399999999996,6,2018-07-26,28081.38,MB,2018-10-03,KG,USD,2499,2018-10-03
500000126,10,EB-1137,6912.5,8,2018-10-07,864.0625,3,2018-07-27,169738.62,EB,2018-10-03,KG,USD,7900,2018-10-03
500000126,20,RO-1003,630.88,10,2018-10-07,63.088,3,2018-07-27,169738.62,RO,2018-10-03,KG,USD,721,2018-10-03
500000126,30,BX-1013,392.88,5,2018-10-07,78.576,3,2018-07-27,169738.62,BX,2018-10-03,KG,USD,449,2018-10-03
500000126,40,RC-1052,3499.12,10,2018-10-07,349.912,3,2018-07-27,169738.62,RC,2018-10-03,KG,USD,3999,2018-10-03
500000126,50,EB-1137,6912.5,8,2018-10-07,864.0625,3,2018-07-27,169738.62,EB,2018-10-03,KG,USD,7900,2018-10-03
500000126,60,EB-1131,1312.5,8,2018-10-07,164.0625,3,2018-07-27,169738.62,EB,2018-10-03,KG,USD,1500,2018-10-03
500000126,70,HB-1174,331.62,2,2018-10-07,165.81,3,2018-07-27,169738.62,HB,2018-10-03,KG,USD,379,2018-10-03
500000126,80,BX-1011,217.88,9,2018-10-07,24.20888888888889,3,2018-07-27,169738.62,BX,2018-10-03,KG,USD,249,2018-10-03
500000126,90,BX-1013,392.88,7,2018-10-07,56.12571428571429,3,2018-07-27,169738.62,BX,2018-10-03,KG,USD,449,2018-10-03
500000127,10,DB-1083,1049.12,5,2018-09-06,209.82399999999998,4,2018-07-27,45486.88,DB,2018-10-03,KG,USD,1199,2018-10-03
500000127,20,RC-1053,4024.12,10,2018-09-06,402.412,4,2018-07-27,45486.88,RC,2018-10-03,KG,USD,4599,2018-10-03
500000128,10,CC-1023,1190.88,2,2018-09-26,595.44,1,2018-07-27,25459.88,CC,2018-10-03,KG,USD,1361,2018-10-03
500000128,20,DB-1083,1049.12,8,2018-09-26,131.14,1,2018-07-27,25459.88,DB,2018-10-03,KG,USD,1199,2018-10-03
500000128,30,DB-1081,1311.62,8,2018-09-26,163.9525,1,2018-07-27,25459.88,DB,2018-10-03,KG,USD,1499,2018-10-03
500000128,40,DB-1082,1093.75,1,2018-09-26,1093.75,1,2018-07-27,25459.88,DB,2018-10-03,KG,USD,1250,2018-10-03
500000128,50,CC-1021,1001.0,1,2018-09-26,1001.0,1,2018-07-27,25459.88,CC,2018-10-03,KG,USD,1144,2018-10-03
500000128,60,BX-1014,699.12,3,2018-09-26,233.04,1,2018-07-27,25459.88,BX,2018-10-03,KG,USD,799,2018-10-03
500000129,10,CB-1161,349.12,10,2018-10-07,34.912,3,2018-07-30,96203.62,CB,2018-10-03,KG,USD,399,2018-10-03
500000129,20,RC-1053,4024.12,6,2018-10-07,670.6866666666666,3,2018-07-30,96203.62,RC,2018-10-03,KG,USD,4599,2018-10-03
500000129,30,CC-1021,1001.0,6,2018-10-07,166.83333333333334,3,2018-07-30,96203.62,CC,2018-10-03,KG,USD,1144,2018-10-03
500000129,40,CB-1161,349.12,1,2018-10-07,349.12,3,2018-07-30,96203.62,CB,2018-10-03,KG,USD,399,2018-10-03
500000129,50,EB-1137,6912.5,9,2018-10-07,768.0555555555555,3,2018-07-30,96203.62,EB,2018-10-03,KG,USD,7900,2018-10-03
500000130,10,EB-1131,1312.5,4,2018-10-09,328.125,6,2018-08-02,96930.75,EB,2018-10-03,KG,USD,1500,2018-10-03
500000130,20,MB-1033,3499.12,2,2018-10-09,1749.56,6,2018-08-02,96930.75,MB,2018-10-03,KG,USD,3999,2018-10-03
500000130,30,RC-1055,1749.12,2,2018-10-09,874.56,6,2018-08-02,96930.75,RC,2018-10-03,KG,USD,1999,2018-10-03
500000130,40,MB-1034,2186.62,5,2018-10-09,437.32399999999996,6,2018-08-02,96930.75,MB,2018-10-03,KG,USD,2499,2018-10-03
500000130,50,HB-1176,1049.12,3,2018-10-09,349.70666666666665,6,2018-08-02,96930.75,HB,2018-10-03,KG,USD,1199,2018-10-03
500000130,60,EB-1136,4375.0,8,2018-10-09,546.875,6,2018-08-02,96930.75,EB,2018-10-03,KG,USD,5000,2018-10-03
500000130,70,BX-1012,349.12,6,2018-10-09,58.18666666666667,6,2018-08-02,96930.75,BX,2018-10-03,KG,USD,399,2018-10-03
500000130,80,CB-1163,252.0,8,2018-10-09,31.5,6,2018-08-02,96930.75,CB,2018-10-03,KG,USD,288,2018-10-03
500000130,90,MB-1033,3499.12,8,2018-10-09,437.39,6,2018-08-02,96930.75,MB,2018-10-03,KG,USD,3999,2018-10-03
500000131,10,DB-1081,1311.62,9,2018-10-10,145.73555555555555,10,2018-08-05,75852.88,DB,2018-10-03,KG,USD,1499,2018-10-03
500000131,20,MB-1031,567.88,2,2018-10-10,283.94,10,2018-08-05,75852.88,MB,2018-10-03,KG,USD,649,2018-10-03
500000131,30,RC-1054,4811.62,9,2018-10-10,534.6244444444444,10,2018-08-05,75852.88,RC,2018-10-03,KG,USD,5499,2018-10-03
500000131,40,CB-1163,252.0,6,2018-10-10,42.0,10,2018-08-05,75852.88,CB,2018-10-03,KG,USD,288,2018-10-03
500000131,50,HB-1174,331.62,4,2018-10-10,82.905,10,2018-08-05,75852.88,HB,2018-10-03,KG,USD,379,2018-10-03
500000131,60,RO-1001,459.38,7,2018-10-10,65.62571428571428,10,2018-08-05,75852.88,RO,2018-10-03,KG,USD,525,2018-10-03
500000131,70,EB-1132,1662.5,5,2018-10-10,332.5,10,2018-08-05,75852.88,EB,2018-10-03,KG,USD,1900,2018-10-03
500000131,80,EB-1131,1312.5,2,2018-10-10,656.25,10,2018-08-05,75852.88,EB,2018-10-03,KG,USD,1500,2018-10-03
500000131,90,BX-1015,261.62,10,2018-10-10,26.162,10,2018-08-05,75852.88,BX,2018-10-03,KG,USD,299,2018-10-03
500000132,10,DB-1081,1311.62,5,2018-10-06,262.32399999999996,8,2018-08-08,15306.38,DB,2018-10-03,KG,USD,1499,2018-10-03
500000132,20,RC-1057,4374.12,2,2018-10-06,2187.06,8,2018-08-08,15306.38,RC,2018-10-03,KG,USD,4999,2018-10-03
500000133,10,DB-1083,1049.12,2,2018-10-16,524.56,5,2018-08-11,5252.62,DB,2018-10-03,KG,USD,1199,2018-10-03
500000133,20,RO-1003,630.88,5,2018-10-16,126.176,5,2018-08-11,5252.62,RO,2018-10-03,KG,USD,721,2018-10-03
500000134,10,DB-1081,1311.62,2,2018-10-14,655.81,5,2018-08-14,29232.88,DB,2018-10-03,KG,USD,1499,2018-10-03
500000134,20,EB-1136,4375.0,4,2018-10-14,1093.75,5,2018-08-14,29232.88,EB,2018-10-03,KG,USD,5000,2018-10-03
500000134,30,CC-1023,1190.88,6,2018-10-14,198.48000000000002,5,2018-08-14,29232.88,CC,2018-10-03,KG,USD,1361,2018-10-03
500000134,40,BX-1013,392.88,5,2018-10-14,78.576,5,2018-08-14,29232.88,BX,2018-10-03,KG,USD,449,2018-10-03
500000135,10,EB-1137,6912.5,9,2018-10-14,768.0555555555555,4,2018-08-17,114968.88,EB,2018-10-03,KG,USD,7900,2018-10-03
500000135,20,RC-1051,2186.62,9,2018-10-14,242.95777777777778,4,2018-08-17,114968.88,RC,2018-10-03,KG,USD,2499,2018-10-03
500000135,30,RC-1055,1749.12,4,2018-10-14,437.28,4,2018-08-17,114968.88,RC,2018-10-03,KG,USD,1999,2018-10-03
500000135,40,RC-1053,4024.12,1,2018-10-14,4024.12,4,2018-08-17,114968.88,RC,2018-10-03,KG,USD,4599,2018-10-03
500000135,50,HB-1173,567.88,7,2018-10-14,81.12571428571428,4,2018-08-17,114968.88,HB,2018-10-03,KG,USD,649,2018-10-03
500000135,60,DB-1083,1049.12,6,2018-10-14,174.85333333333332,4,2018-08-17,114968.88,DB,2018-10-03,KG,USD,1199,2018-10-03
500000135,70,MB-1032,1136.62,3,2018-10-14,378.8733333333333,4,2018-08-17,114968.88,MB,2018-10-03,KG,USD,1299,2018-10-03
500000135,80,RO-1001,459.38,3,2018-10-14,153.12666666666667,4,2018-08-17,114968.88,RO,2018-10-03,KG,USD,525,2018-10-03
500000135,90,MB-1033,3499.12,2,2018-10-14,1749.56,4,2018-08-17,114968.88,MB,2018-10-03,KG,USD,3999,2018-10-03
500000136,10,BX-1013,392.88,9,2018-10-04,43.653333333333336,3,2018-08-20,41839.0,BX,2018-10-03,KG,USD,449,2018-10-03
500000136,20,EB-1134,4200.0,2,2018-10-04,2100.0,3,2018-08-20,41839.0,EB,2018-10-03,KG,USD,4800,2018-10-03
500000136,30,EB-1134,4200.0,4,2018-10-04,1050.0,3,2018-08-20,41839.0,EB,2018-10-03,KG,USD,4800,2018-10-03
500000136,40,HB-1175,786.62,3,2018-10-04,262.20666666666665,3,2018-08-20,41839.0,HB,2018-10-03,KG,USD,899,2018-10-03
500000136,50,BX-1012,349.12,2,2018-10-04,174.56,3,2018-08-20,41839.0,BX,2018-10-03,KG,USD,399,2018-10-03
500000136,60,BX-1011,217.88,10,2018-10-04,21.788,3,2018-08-20,41839.0,BX,2018-10-03,KG,USD,249,2018-10-03
500000136,70,HB-1175,786.62,10,2018-10-04,78.662,3,2018-08-20,41839.0,HB,2018-10-03,KG,USD,899,2018-10-03
500000137,10,BX-1015,261.62,10,2018-10-16,26.162,2,2018-08-20,48450.5,BX,2018-10-03,KG,USD,299,2018-10-03
500000137,20,HB-1172,699.12,4,2018-10-16,174.78,2,2018-08-20,48450.5,HB,2018-10-03,KG,USD,799,2018-10-03
500000137,30,CB-1162,350.0,1,2018-10-16,350.0,2,2018-08-20,48450.5,CB,2018-10-03,KG,USD,400,2018-10-03
500000137,40,HB-1174,331.62,4,2018-10-16,82.905,2,2018-08-20,48450.5,HB,2018-10-03,KG,USD,379,2018-10-03
500000137,50,MB-1034,2186.62,2,2018-10-16,1093.31,2,2018-08-20,48450.5,MB,2018-10-03,KG,USD,2499,2018-10-03
500000137,60,RO-1001,459.38,10,2018-10-16,45.938,2,2018-08-20,48450.5,RO,2018-10-03,KG,USD,525,2018-10-03
500000137,70,CC-1023,1190.88,7,2018-10-16,170.1257142857143,2,2018-08-20,48450.5,CC,2018-10-03,KG,USD,1361,2018-10-03
500000137,80,RC-1054,4811.62,5,2018-10-16,962.324,2,2018-08-20,48450.5,RC,2018-10-03,KG,USD,5499,2018-10-03
500000138,10,BX-1015,261.62,3,2018-10-06,87.20666666666666,12,2018-08-20,71603.88,BX,2018-10-03,KG,USD,299,2018-10-03
500000138,20,HB-1173,567.88,1,2018-10-06,567.88,12,2018-08-20,71603.88,HB,2018-10-03,KG,USD,649,2018-10-03
500000138,30,RC-1056,2186.62,10,2018-10-06,218.66199999999998,12,2018-08-20,71603.88,RC,2018-10-03,KG,USD,2499,2018-10-03
500000138,40,DB-1083,1049.12,10,2018-10-06,104.91199999999999,12,2018-08-20,71603.88,DB,2018-10-03,KG,USD,1199,2018-10-03
500000138,50,EB-1135,2625.0,10,2018-10-06,262.5,12,2018-08-20,71603.88,EB,2018-10-03,KG,USD,3000,2018-10-03
500000138,60,CB-1163,252.0,4,2018-10-06,63.0,12,2018-08-20,71603.88,CB,2018-10-03,KG,USD,288,2018-10-03
500000138,70,CB-1162,350.0,7,2018-10-06,50.0,12,2018-08-20,71603.88,CB,2018-10-03,KG,USD,400,2018-10-03
500000138,80,CC-1021,1001.0,7,2018-10-06,143.0,12,2018-08-20,71603.88,CC,2018-10-03,KG,USD,1144,2018-10-03
500000138,90,BX-1013,392.88,3,2018-10-06,130.96,12,2018-08-20,71603.88,BX,2018-10-03,KG,USD,449,2018-10-03
500000139,10,RC-1053,4024.12,10,2018-10-13,402.412,6,2018-08-23,45129.0,RC,2018-10-03,KG,USD,4599,2018-10-03
500000139,20,BX-1016,279.12,6,2018-10-13,46.52,6,2018-08-23,45129.0,BX,2018-10-03,KG,USD,319,2018-10-03
500000139,30,HB-1171,611.62,1,2018-10-13,611.62,6,2018-08-23,45129.0,HB,2018-10-03,KG,USD,699,2018-10-03
500000139,40,HB-1171,611.62,1,2018-10-13,611.62,6,2018-08-23,45129.0,HB,2018-10-03,KG,USD,699,2018-10-03
500000139,50,HB-1174,331.62,6,2018-10-13,55.27,6,2018-08-23,45129.0,HB,2018-10-03,KG,USD,379,2018-10-03
500000140,10,RC-1055,1749.12,6,2018-10-23,291.52,5,2018-08-23,87387.12,RC,2018-10-03,KG,USD,1999,2018-10-03
500000140,20,EB-1136,4375.0,5,2018-10-23,875.0,5,2018-08-23,87387.12,EB,2018-10-03,KG,USD,5000,2018-10-03
500000140,30,BX-1013,392.88,3,2018-10-23,130.96,5,2018-08-23,87387.12,BX,2018-10-03,KG,USD,449,2018-10-03
500000140,40,RC-1057,4374.12,6,2018-10-23,729.02,5,2018-08-23,87387.12,RC,2018-10-03,KG,USD,4999,2018-10-03
500000140,50,HB-1176,1049.12,5,2018-10-23,209.82399999999998,5,2018-08-23,87387.12,HB,2018-10-03,KG,USD,1199,2018-10-03
500000140,60,HB-1176,1049.12,7,2018-10-23,149.8742857142857,5,2018-08-23,87387.12,HB,2018-10-03,KG,USD,1199,2018-10-03
500000140,70,HB-1171,611.62,2,2018-10-23,305.81,5,2018-08-23,87387.12,HB,2018-10-03,KG,USD,699,2018-10-03
500000140,80,EB-1133,1968.75,7,2018-10-23,281.25,5,2018-08-23,87387.12,EB,2018-10-03,KG,USD,2250,2018-10-03
500000141,10,HB-1175,786.62,6,2018-10-17,131.10333333333332,5,2018-08-25,41740.12,HB,2018-10-03,KG,USD,899,2018-10-03
500000141,20,HB-1175,786.62,9,2018-10-17,87.40222222222222,5,2018-08-25,41740.12,HB,2018-10-03,KG,USD,899,2018-10-03
500000141,30,HB-1174,331.62,2,2018-10-17,165.81,5,2018-08-25,41740.12,HB,2018-10-03,KG,USD,379,2018-10-03
500000141,40,BX-1014,699.12,2,2018-10-17,349.56,5,2018-08-25,41740.12,BX,2018-10-03,KG,USD,799,2018-10-03
500000141,50,RO-1002,602.88,10,2018-10-17,60.288,5,2018-08-25,41740.12,RO,2018-10-03,KG,USD,689,2018-10-03
500000141,60,CB-1161,349.12,6,2018-10-17,58.18666666666667,5,2018-08-25,41740.12,CB,2018-10-03,KG,USD,399,2018-10-03
500000141,70,DB-1082,1093.75,4,2018-10-17,273.4375,5,2018-08-25,41740.12,DB,2018-10-03,KG,USD,1250,2018-10-03
500000141,80,BX-1014,699.12,7,2018-10-17,99.87428571428572,5,2018-08-25,41740.12,BX,2018-10-03,KG,USD,799,2018-10-03
500000141,90,HB-1175,786.62,9,2018-10-17,87.40222222222222,5,2018-08-25,41740.12,HB,2018-10-03,KG,USD,899,2018-10-03
500000141,100,MB-1031,567.88,6,2018-10-17,94.64666666666666,5,2018-08-25,41740.12,MB,2018-10-03,KG,USD,649,2018-10-03
500000142,10,MB-1034,2186.62,6,2018-10-15,364.43666666666667,11,2018-08-28,29653.75,MB,2018-10-03,KG,USD,2499,2018-10-03
500000142,20,EB-1132,1662.5,9,2018-10-15,184.72222222222223,11,2018-08-28,29653.75,EB,2018-10-03,KG,USD,1900,2018-10-03
500000142,30,BX-1013,392.88,4,2018-10-15,98.22,11,2018-08-28,29653.75,BX,2018-10-03,KG,USD,449,2018-10-03
500000143,10,RO-1001,459.38,6,2018-11-03,76.56333333333333,5,2018-08-29,19129.25,RO,2018-10-03,KG,USD,525,2018-10-03
500000143,20,RC-1054,4811.62,3,2018-11-03,1603.8733333333332,5,2018-08-29,19129.25,RC,2018-10-03,KG,USD,5499,2018-10-03
500000143,30,HB-1174,331.62,4,2018-11-03,82.905,5,2018-08-29,19129.25,HB,2018-10-03,KG,USD,379,2018-10-03
500000143,40,HB-1171,611.62,1,2018-11-03,611.62,5,2018-08-29,19129.25,HB,2018-10-03,KG,USD,699,2018-10-03
500000144,10,CB-1161,349.12,9,2018-10-26,38.791111111111114,4,2018-09-01,52995.25,CB,2018-10-03,KG,USD,399,2018-10-03
500000144,20,RC-1051,2186.62,9,2018-10-26,242.95777777777778,4,2018-09-01,52995.25,RC,2018-10-03,KG,USD,2499,2018-10-03
500000144,30,DB-1081,1311.62,7,2018-10-26,187.3742857142857,4,2018-09-01,52995.25,DB,2018-10-03,KG,USD,1499,2018-10-03
500000144,40,EB-1135,2625.0,3,2018-10-26,875.0,4,2018-09-01,52995.25,EB,2018-10-03,KG,USD,3000,2018-10-03
500000144,50,RC-1053,4024.12,1,2018-10-26,4024.12,4,2018-09-01,52995.25,RC,2018-10-03,KG,USD,4599,2018-10-03
500000144,60,MB-1032,1136.62,8,2018-10-26,142.0775,4,2018-09-01,52995.25,MB,2018-10-03,KG,USD,1299,2018-10-03
500000145,10,HB-1174,331.62,7,2018-10-13,47.37428571428571,8,2018-09-01,35471.62,HB,2018-10-03,KG,USD,379,2018-10-03
500000145,20,HB-1174,331.62,5,2018-10-13,66.324,8,2018-09-01,35471.62,HB,2018-10-03,KG,USD,379,2018-10-03
500000145,30,MB-1033,3499.12,9,2018-10-13,388.7911111111111,8,2018-09-01,35471.62,MB,2018-10-03,KG,USD,3999,2018-10-03
500000146,10,MB-1033,3499.12,6,2018-10-23,583.1866666666666,5,2018-09-03,78939.0,MB,2018-10-03,KG,USD,3999,2018-10-03
500000146,20,RC-1051,2186.62,6,2018-10-23,364.43666666666667,5,2018-09-03,78939.0,RC,2018-10-03,KG,USD,2499,2018-10-03
500000146,30,CB-1163,252.0,10,2018-10-23,25.2,5,2018-09-03,78939.0,CB,2018-10-03,KG,USD,288,2018-10-03
500000146,40,RC-1055,1749.12,10,2018-10-23,174.91199999999998,5,2018-09-03,78939.0,RC,2018-10-03,KG,USD,1999,2018-10-03
500000146,50,EB-1134,4200.0,4,2018-10-23,1050.0,5,2018-09-03,78939.0,EB,2018-10-03,KG,USD,4800,2018-10-03
500000146,60,BX-1015,261.62,5,2018-10-23,52.324,5,2018-09-03,78939.0,BX,2018-10-03,KG,USD,299,2018-10-03
500000146,70,CC-1021,1001.0,6,2018-10-23,166.83333333333334,5,2018-09-03,78939.0,CC,2018-10-03,KG,USD,1144,2018-10-03
500000146,80,BX-1014,699.12,1,2018-10-23,699.12,5,2018-09-03,78939.0,BX,2018-10-03,KG,USD,799,2018-10-03
500000147,10,EB-1137,6912.5,2,2018-10-10,3456.25,2,2018-09-03,39412.62,EB,2018-10-03,KG,USD,7900,2018-10-03
500000147,20,MB-1032,1136.62,3,2018-10-10,378.8733333333333,2,2018-09-03,39412.62,MB,2018-10-03,KG,USD,1299,2018-10-03
500000147,30,RC-1055,1749.12,1,2018-10-10,1749.12,2,2018-09-03,39412.62,RC,2018-10-03,KG,USD,1999,2018-10-03
500000147,40,CB-1162,350.0,2,2018-10-10,175.0,2,2018-09-03,39412.62,CB,2018-10-03,KG,USD,400,2018-10-03
500000147,50,EB-1131,1312.5,5,2018-10-10,262.5,2,2018-09-03,39412.62,EB,2018-10-03,KG,USD,1500,2018-10-03
500000147,60,RC-1053,4024.12,3,2018-10-10,1341.3733333333332,2,2018-09-03,39412.62,RC,2018-10-03,KG,USD,4599,2018-10-03
500000147,70,DB-1082,1093.75,1,2018-10-10,1093.75,2,2018-09-03,39412.62,DB,2018-10-03,KG,USD,1250,2018-10-03
500000148,10,BX-1015,261.62,9,2018-10-13,29.06888888888889,14,2018-09-03,96085.5,BX,2018-10-03,KG,USD,299,2018-10-03
500000148,20,RC-1051,2186.62,8,2018-10-13,273.3275,14,2018-09-03,96085.5,RC,2018-10-03,KG,USD,2499,2018-10-03
500000148,30,MB-1034,2186.62,2,2018-10-13,1093.31,14,2018-09-03,96085.5,MB,2018-10-03,KG,USD,2499,2018-10-03
500000148,40,BX-1015,261.62,2,2018-10-13,130.81,14,2018-09-03,96085.5,BX,2018-10-03,KG,USD,299,2018-10-03
500000148,50,EB-1135,2625.0,9,2018-10-13,291.6666666666667,14,2018-09-03,96085.5,EB,2018-10-03,KG,USD,3000,2018-10-03
500000148,60,EB-1137,6912.5,5,2018-10-13,1382.5,14,2018-09-03,96085.5,EB,2018-10-03,KG,USD,7900,2018-10-03
500000148,70,MB-1031,567.88,7,2018-10-13,81.12571428571428,14,2018-09-03,96085.5,MB,2018-10-03,KG,USD,649,2018-10-03
500000148,80,DB-1083,1049.12,8,2018-10-13,131.14,14,2018-09-03,96085.5,DB,2018-10-03,KG,USD,1199,2018-10-03
500000148,90,BX-1013,392.88,2,2018-10-13,196.44,14,2018-09-03,96085.5,BX,2018-10-03,KG,USD,449,2018-10-03
500000149,10,EB-1131,1312.5,9,2018-10-20,145.83333333333334,4,2018-09-06,54851.12,EB,2018-10-03,KG,USD,1500,2018-10-03
500000149,20,EB-1132,1662.5,2,2018-10-20,831.25,4,2018-09-06,54851.12,EB,2018-10-03,KG,USD,1900,2018-10-03
500000149,30,CB-1161,349.12,9,2018-10-20,38.791111111111114,4,2018-09-06,54851.12,CB,2018-10-03,KG,USD,399,2018-10-03
500000149,40,MB-1033,3499.12,4,2018-10-20,874.78,4,2018-09-06,54851.12,MB,2018-10-03,KG,USD,3999,2018-10-03
500000149,50,CC-1022,1050.0,9,2018-10-20,116.66666666666667,4,2018-09-06,54851.12,CC,2018-10-03,KG,USD,1200,2018-10-03
500000149,60,EB-1136,4375.0,3,2018-10-20,1458.3333333333333,4,2018-09-06,54851.12,EB,2018-10-03,KG,USD,5000,2018-10-03
500000150,10,HB-1175,786.62,4,2018-11-13,196.655,5,2018-09-06,63604.62,HB,2018-10-03,KG,USD,899,2018-10-03
500000150,20,RO-1001,459.38,10,2018-11-13,45.938,5,2018-09-06,63604.62,RO,2018-10-03,KG,USD,525,2018-10-03
500000150,30,RC-1055,1749.12,1,2018-11-13,1749.12,5,2018-09-06,63604.62,RC,2018-10-03,KG,USD,1999,2018-10-03
500000150,40,BX-1015,261.62,9,2018-11-13,29.06888888888889,5,2018-09-06,63604.62,BX,2018-10-03,KG,USD,299,2018-10-03
500000150,50,BX-1015,261.62,2,2018-11-13,130.81,5,2018-09-06,63604.62,BX,2018-10-03,KG,USD,299,2018-10-03
500000150,60,CB-1163,252.0,9,2018-11-13,28.0,5,2018-09-06,63604.62,CB,2018-10-03,KG,USD,288,2018-10-03
500000150,70,RO-1001,459.38,9,2018-11-13,51.04222222222222,5,2018-09-06,63604.62,RO,2018-10-03,KG,USD,525,2018-10-03
500000150,80,DB-1082,1093.75,9,2018-11-13,121.52777777777777,5,2018-09-06,63604.62,DB,2018-10-03,KG,USD,1250,2018-10-03
500000150,90,MB-1033,3499.12,10,2018-11-13,349.912,5,2018-09-06,63604.62,MB,2018-10-03,KG,USD,3999,2018-10-03
500000151,10,RO-1003,630.88,4,2018-10-31,157.72,3,2018-09-08,13014.75,RO,2018-10-03,KG,USD,721,2018-10-03
500000151,20,DB-1083,1049.12,10,2018-10-31,104.91199999999999,3,2018-09-08,13014.75,DB,2018-10-03,KG,USD,1199,2018-10-03
500000152,10,CC-1023,1190.88,10,2018-11-08,119.08800000000001,2,2018-09-11,56378.88,CC,2018-10-03,KG,USD,1361,2018-10-03
500000152,20,HB-1175,786.62,7,2018-11-08,112.37428571428572,2,2018-09-11,56378.88,HB,2018-10-03,KG,USD,899,2018-10-03
500000152,30,BX-1013,392.88,6,2018-11-08,65.48,2,2018-09-11,56378.88,BX,2018-10-03,KG,USD,449,2018-10-03
500000152,40,MB-1032,1136.62,5,2018-11-08,227.32399999999998,2,2018-09-11,56378.88,MB,2018-10-03,KG,USD,1299,2018-10-03
