PRODUCTID,PRICE_UNITARIO,QUANTITY,DELIVERYDATE,ANIO,DIA,INGRESO_TOTAL,PRODCATEGORYID,SEMANA,DIA_SEMANA_Monday,DIA_SEMANA_Saturday,DIA_SEMANA_Sunday,DIA_SEMANA_Thursday,DIA_SEMANA_Tuesday,DIA_SEMANA_Wednesday,MES_10,MES_11,MES_12,MES_2,MES_3,MES_4,MES_5,MES_6,MES_7,MES_8,MES_9,SHORT_DESCR_CAT_Cruiser,SHORT_DESCR_CAT_Cyclo-cross Bike,SHORT_DESCR_CAT_Downhill Bike,SHORT_DESCR_CAT_Hybrid Bike,SHORT_DESCR_CAT_Mountain Bike,SHORT_DESCR_CAT_Racing Bike,SHORT_DESCR_CAT_Road Bike,SHORT_DESCR_CAT_eBike
BX-1011,-0.9029858540625273,1.204008071850502,2018-10-07,2018,7,-0.6580234922460526,BX,2018-10-01,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BX-1013,-0.7941077785990457,0.51008044729507,2018-10-07,2018,7,-0.5869111141816086,BX,2018-10-01,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DB-1083,-0.38581499561098964,-0.18384717726036204,2018-09-06,2018,6,-0.3620635507228566,DB,2018-09-03,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
RC-1053,1.4651122872681979,1.5509718841282178,2018-09-06,2018,6,2.7910845209927064,RC,2018-09-03,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
CC-1023,-0.2976237544855695,-1.22473861409351,2018-09-26,2018,26,-0.6201021465154566,CC,2018-09-24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
DB-1083,-0.38581499561098964,0.857044259572786,2018-09-26,2018,26,-0.07848126258781778,DB,2018-09-24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
DB-1081,-0.22249788241576718,0.857044259572786,2018-09-26,2018,26,0.11073127328209972,DB,2018-09-24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
DB-1082,-0.3580510863678018,-1.571702426371226,2018-09-26,2018,26,-0.736152501849006,DB,2018-09-24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
CC-1021,-0.41575646636344704,-1.571702426371226,2018-09-26,2018,26,-0.7445093888499273,CC,2018-09-24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
BX-1014,-0.6035711465379529,-0.877774801815794,2018-09-26,2018,26,-0.645724677414508,BX,2018-09-24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CB-1161,-0.8213272974649161,1.5509718841282178,2018-10-07,2018,7,-0.5201348567308502,CB,2018-10-01,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
RC-1053,1.4651122872681979,0.16311663501735396,2018-10-07,2018,7,1.3407704335497885,RC,2018-10-01,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CC-1021,-0.41575646636344704,0.16311663501735396,2018-10-07,2018,7,-0.293552845026624,CC,2018-10-01,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
CB-1161,-0.8213272974649161,-1.571702426371226,2018-10-07,2018,7,-0.8032441135262143,CB,2018-10-01,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EB-1137,3.262144922792962,1.204008071850502,2018-10-07,2018,7,4.770720677531719,EB,2018-10-01,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1131,-0.22195349203844977,-0.530810989538078,2018-10-09,2018,9,-0.3616693579397943,EB,2018-10-08,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
MB-1033,1.138478060877753,-1.22473861409351,2018-10-09,2018,9,-0.204149921828088,MB,2018-10-08,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
RC-1055,0.04969730624293687,-1.22473861409351,2018-10-09,2018,9,-0.5195041482779506,RC,2018-10-08,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MB-1034,0.3218924949016409,-0.18384717726036204,2018-10-09,2018,9,0.15038706725816994,MB,2018-10-08,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
HB-1176,-0.38581499561098964,-0.877774801815794,2018-10-09,2018,9,-0.5511184094795493,HB,2018-10-08,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EB-1136,1.6834128285724785,0.857044259572786,2018-10-09,2018,9,2.318841566884037,EB,2018-10-08,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BX-1012,-0.8213272974649161,0.16311663501735396,2018-10-09,2018,9,-0.6459611930843454,BX,2018-10-08,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CB-1163,-0.8817546293471484,0.857044259572786,2018-10-09,2018,9,-0.6530566631794673,CB,2018-10-08,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MB-1033,1.138478060877753,0.857044259572786,2018-10-09,2018,9,1.6875024055314123,MB,2018-10-08,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
DB-1081,-0.22249788241576718,1.204008071850502,2018-10-10,2018,10,0.2289102696441857,DB,2018-10-08,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
MB-1031,-0.6852297031355641,-1.22473861409351,2018-10-10,2018,10,-0.7323682511316076,MB,2018-10-08,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
RC-1054,1.955063626853865,1.204008071850502,2018-10-10,2018,10,3.0670983076929486,RC,2018-10-08,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CB-1163,-0.8817546293471484,0.16311663501735396,2018-10-10,2018,10,-0.6984676717882474,CB,2018-10-08,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
HB-1174,-0.8322151050112643,-0.530810989538078,2018-10-10,2018,10,-0.7151814457900901,HB,2018-10-08,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RO-1001,-0.7527341099229227,0.51008044729507,2018-10-10,2018,10,-0.5449690020637769,RO,2018-10-08,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EB-1132,-0.004197341111486536,-0.18384717726036204,2018-10-10,2018,10,-0.08573440979616462,EB,2018-10-08,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1131,-0.22195349203844977,-1.22473861409351,2018-10-10,2018,10,-0.5981850277771912,EB,2018-10-08,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BX-1015,-0.8757663351966569,1.5509718841282178,2018-10-10,2018,10,-0.5989734133433159,BX,2018-10-08,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DB-1081,-0.22249788241576718,-0.18384717726036204,2018-10-06,2018,6,-0.2438057158041582,DB,2018-10-01,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
RC-1057,1.682868438195161,-1.22473861409351,2018-10-06,2018,6,-0.04647280860315674,RC,2018-10-01,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
DB-1083,-0.38581499561098964,-1.22473861409351,2018-10-16,2018,16,-0.6456458388578955,DB,2018-10-15,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
RO-1003,-0.6460335959687107,-0.18384717726036204,2018-10-16,2018,16,-0.5504877010266495,RO,2018-10-15,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
DB-1081,-0.22249788241576718,-1.22473861409351,2018-10-14,2018,14,-0.5983427048904161,DB,2018-10-08,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EB-1136,1.6834128285724785,-0.530810989538078,2018-10-14,2018,14,0.7420704346347244,EB,2018-10-08,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CC-1023,-0.2976237544855695,0.16311663501735396,2018-10-14,2018,14,-0.19090504431719377,CC,2018-10-08,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
BX-1013,-0.7941077785990457,-0.18384717726036204,2018-10-14,2018,14,-0.6577081380196027,BX,2018-10-08,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EB-1137,3.262144922792962,1.204008071850502,2018-10-14,2018,14,4.770720677531719,EB,2018-10-08,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RC-1051,0.3218924949016409,1.204008071850502,2018-10-14,2018,14,0.9384572791563763,RC,2018-10-08,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RC-1055,0.04969730624293687,-0.530810989538078,2018-10-14,2018,14,-0.20430759894131292,RC,2018-10-08,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RC-1053,1.4651122872681979,-1.571702426371226,2018-10-14,2018,14,-0.4721221757538587,RC,2018-10-08,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
HB-1173,-0.6852297031355641,0.51008044729507,2018-10-14,2018,14,-0.4765371349241567,HB,2018-10-08,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
DB-1083,-0.38581499561098964,0.16311663501735396,2018-10-14,2018,14,-0.2675361213445104,DB,2018-10-08,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
MB-1032,-0.3313759578792488,-0.877774801815794,2018-10-14,2018,14,-0.5274668424958096,MB,2018-10-08,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
RO-1001,-0.7527341099229227,-0.877774801815794,2018-10-14,2018,14,-0.7105299709499547,RO,2018-10-08,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
MB-1033,1.138478060877753,-1.22473861409351,2018-10-14,2018,14,-0.204149921828088,MB,2018-10-08,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BX-1013,-0.7941077785990457,1.204008071850502,2018-10-04,2018,4,-0.5161140903436144,BX,2018-10-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EB-1134,1.5745347531089968,-1.22473861409351,2018-10-04,2018,4,-0.07785055413491807,EB,2018-10-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1134,1.5745347531089968,-0.530810989538078,2018-10-04,2018,4,0.6789995893447519,EB,2018-10-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
HB-1175,-0.5491321088062121,-0.877774801815794,2018-10-04,2018,4,-0.6220731104307683,HB,2018-10-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BX-1012,-0.8213272974649161,-1.22473861409351,2018-10-04,2018,4,-0.7717875294378405,BX,2018-10-01,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
