PRODUCTID,PRICE_UNITARIO,QUANTITY,DELIVERYDATE,PRICE,ANIO,MES,DIA,INGRESO_TOTAL,PRODCATEGORYID,SHORT_DESCR_CAT,SEMANA,DIA_SEMANA,QUANTITY_LAG_1,QUANTITY_LAG_7,QUANTITY_ROLLING_3,QUANTITY_ROLLING_7
DB-1081,1499,2,2018-04-12,1499,2018,4,12,2998,DB,Downhill Bike,2018-04-09,Thursday,10.0,0.0,7.333333333333333,0.0
DB-1081,1499,6,2018-04-21,1499,2018,4,21,8994,DB,Downhill Bike,2018-04-16,Saturday,2.0,0.0,6.0,0.0
DB-1081,1499,4,2018-04-21,1499,2018,4,21,5996,DB,Downhill Bike,2018-04-16,Saturday,6.0,0.0,4.0,6.0
DB-1081,1499,10,2018-05-05,1499,2018,5,5,14990,DB,Downhill Bike,2018-04-30,Saturday,4.0,7.0,6.666666666666667,6.428571428571429
DB-1081,1499,2,2018-05-07,1499,2018,5,7,2998,DB,Downhill Bike,2018-05-07,Monday,10.0,3.0,5.333333333333333,6.285714285714286
DB-1081,1499,8,2018-05-18,1499,2018,5,18,11992,DB,Downhill Bike,2018-05-14,Friday,2.0,10.0,6.666666666666667,6.0
DB-1081,1499,10,2018-05-18,1499,2018,5,18,14990,DB,Downhill Bike,2018-05-14,Friday,8.0,10.0,6.666666666666667,6.0
DB-1081,1499,5,2018-06-01,1499,2018,6,1,7495,DB,Downhill Bike,2018-05-28,Friday,10.0,2.0,7.666666666666667,6.428571428571429
DB-1081,1499,5,2018-07-01,1499,2018,7,1,7495,DB,Downhill Bike,2018-06-25,Sunday,5.0,6.0,6.666666666666667,6.285714285714286
DB-1081,1499,3,2018-07-19,1499,2018,7,19,4497,DB,Downhill Bike,2018-07-16,Thursday,5.0,4.0,4.333333333333333,6.142857142857143
DB-1081,1499,10,2018-07-30,1499,2018,7,30,14990,DB,Downhill Bike,2018-07-30,Monday,3.0,10.0,6.0,6.142857142857143
DB-1081,1499,3,2018-08-10,1499,2018,8,10,4497,DB,Downhill Bike,2018-08-06,Friday,10.0,2.0,5.333333333333333,6.285714285714286
DB-1081,1499,3,2018-08-10,1499,2018,8,10,4497,DB,Downhill Bike,2018-08-06,Friday,3.0,8.0,5.333333333333333,5.571428571428571
DB-1081,1499,5,2018-09-14,1499,2018,9,14,7495,DB,Downhill Bike,2018-09-10,Friday,3.0,10.0,3.6666666666666665,4.857142857142857
DB-1081,1499,4,2018-09-20,1499,2018,9,20,5996,DB,Downhill Bike,2018-09-17,Thursday,5.0,5.0,4.0,4.714285714285714
DB-1081,1499,8,2018-09-21,1499,2018,9,21,11992,DB,Downhill Bike,2018-09-17,Friday,4.0,5.0,5.666666666666667,5.142857142857143
DB-1081,1499,8,2018-09-26,1499,2018,9,26,11992,DB,Downhill Bike,2018-09-24,Wednesday,8.0,3.0,6.666666666666667,5.857142857142857
DB-1081,1499,5,2018-10-06,1499,2018,10,6,7495,DB,Downhill Bike,2018-10-01,Saturday,8.0,10.0,7.0,5.142857142857143
DB-1081,1499,9,2018-10-10,1499,2018,10,10,13491,DB,Downhill Bike,2018-10-08,Wednesday,5.0,3.0,7.333333333333333,6.0
DB-1081,1499,2,2018-10-14,1499,2018,10,14,2998,DB,Downhill Bike,2018-10-08,Sunday,9.0,3.0,5.333333333333333,5.857142857142857
DB-1081,1499,7,2018-10-26,1499,2018,10,26,10493,DB,Downhill Bike,2018-10-22,Friday,2.0,5.0,6.0,6.142857142857143
DB-1081,1499,1,2018-10-28,1499,2018,10,28,1499,DB,Downhill Bike,2018-10-22,Sunday,7.0,4.0,3.3333333333333335,5.714285714285714
DB-1081,1499,4,2018-11-06,1499,2018,11,6,5996,DB,Downhill Bike,2018-11-05,Tuesday,1.0,8.0,4.0,5.142857142857143
DB-1081,1499,8,2018-12-07,1499,2018,12,7,11992,DB,Downhill Bike,2018-12-03,Friday,4.0,8.0,4.333333333333333,5.142857142857143
DB-1081,1499,3,2018-12-26,1499,2018,12,26,4497,DB,Downhill Bike,2018-12-24,Wednesday,8.0,5.0,5.0,4.857142857142857
DB-1081,1499,7,2018-12-26,1499,2018,12,26,10493,DB,Downhill Bike,2018-12-24,Wednesday,3.0,9.0,6.0,4.571428571428571
DB-1081,1499,4,2019-01-08,1499,2019,1,8,5996,DB,Downhill Bike,2019-01-07,Tuesday,7.0,2.0,4.666666666666667,4.857142857142857
DB-1081,1499,10,2019-01-18,1499,2019,1,18,14990,DB,Downhill Bike,2019-01-14,Friday,4.0,7.0,7.0,5.285714285714286
DB-1081,1499,4,2019-01-19,1499,2019,1,19,5996,DB,Downhill Bike,2019-01-14,Saturday,10.0,1.0,6.0,5.714285714285714
DB-1081,1499,2,2019-01-22,1499,2019,1,22,2998,DB,Downhill Bike,2019-01-21,Tuesday,4.0,4.0,5.333333333333333,5.428571428571429
DB-1081,1499,4,2019-02-03,1499,2019,2,3,5996,DB,Downhill Bike,2019-01-28,Sunday,2.0,8.0,3.3333333333333335,4.857142857142857
DB-1081,1499,4,2019-03-04,1499,2019,3,4,5996,DB,Downhill Bike,2019-03-04,Monday,4.0,3.0,3.3333333333333335,5.0
DB-1081,1499,6,2019-03-04,1499,2019,3,4,8994,DB,Downhill Bike,2019-03-04,Monday,4.0,7.0,4.666666666666667,4.857142857142857
DB-1081,1499,10,2019-03-10,1499,2019,3,10,14990,DB,Downhill Bike,2019-03-04,Sunday,6.0,4.0,6.666666666666667,5.714285714285714
DB-1081,1499,10,2019-03-20,1499,2019,3,20,14990,DB,Downhill Bike,2019-03-18,Wednesday,10.0,10.0,8.666666666666666,5.714285714285714
DB-1081,1499,7,2019-04-01,1499,2019,4,1,10493,DB,Downhill Bike,2019-04-01,Monday,10.0,4.0,9.0,6.142857142857143
DB-1081,1499,5,2019-04-15,1499,2019,4,15,7495,DB,Downhill Bike,2019-04-15,Monday,7.0,2.0,7.333333333333333,6.571428571428571
DB-1081,1499,10,2019-04-23,1499,2019,4,23,14990,DB,Downhill Bike,2019-04-22,Tuesday,5.0,4.0,7.333333333333333,7.428571428571429
DB-1081,1499,1,2019-04-27,1499,2019,4,27,1499,DB,Downhill Bike,2019-04-22,Saturday,10.0,4.0,5.333333333333333,7.0
DB-1081,1499,10,2019-06-05,1499,2019,6,5,14990,DB,Downhill Bike,2019-06-03,Wednesday,1.0,6.0,7.0,7.571428571428571
DB-1081,1499,5,2019-06-13,1499,2019,6,13,7495,DB,Downhill Bike,2019-06-10,Thursday,10.0,10.0,5.333333333333333,6.857142857142857
DB-1081,1499,7,2019-06-22,1499,2019,6,22,10493,DB,Downhill Bike,2019-06-17,Saturday,5.0,10.0,7.333333333333333,6.428571428571429
DB-1082,1250,8,2018-02-23,1250,2018,2,23,10000,DB,Downhill Bike,2018-02-19,Friday,0.0,0.0,0.0,0.0
DB-1082,1250,4,2018-03-15,1250,2018,3,15,5000,DB,Downhill Bike,2018-03-12,Thursday,8.0,0.0,0.0,0.0
DB-1082,1250,2,2018-03-25,1250,2018,3,25,2500,DB,Downhill Bike,2018-03-19,Sunday,4.0,0.0,4.666666666666667,0.0
DB-1082,1250,1,2018-03-30,1250,2018,3,30,1250,DB,Downhill Bike,2018-03-26,Friday,2.0,0.0,2.3333333333333335,0.0
DB-1082,1250,10,2018-04-01,1250,2018,4,1,12500,DB,Downhill Bike,2018-03-26,Sunday,1.0,0.0,4.333333333333333,0.0
DB-1082,1250,3,2018-05-01,1250,2018,5,1,3750,DB,Downhill Bike,2018-04-30,Tuesday,10.0,0.0,4.666666666666667,0.0
DB-1082,1250,1,2018-05-04,1250,2018,5,4,1250,DB,Downhill Bike,2018-04-30,Friday,3.0,0.0,4.666666666666667,4.142857142857143
DB-1082,1250,8,2018-07-18,1250,2018,7,18,10000,DB,Downhill Bike,2018-07-16,Wednesday,1.0,8.0,4.0,4.142857142857143
DB-1082,1250,6,2018-08-06,1250,2018,8,6,7500,DB,Downhill Bike,2018-08-06,Monday,8.0,4.0,5.0,4.428571428571429
DB-1082,1250,1,2018-08-22,1250,2018,8,22,1250,DB,Downhill Bike,2018-08-20,Wednesday,6.0,2.0,5.0,4.285714285714286
DB-1082,1250,5,2018-09-02,1250,2018,9,2,6250,DB,Downhill Bike,2018-08-27,Sunday,1.0,1.0,4.0,4.857142857142857
DB-1082,1250,10,2018-09-14,1250,2018,9,14,12500,DB,Downhill Bike,2018-09-10,Friday,5.0,10.0,5.333333333333333,4.857142857142857
DB-1082,1250,2,2018-09-21,1250,2018,9,21,2500,DB,Downhill Bike,2018-09-17,Friday,10.0,3.0,5.666666666666667,4.714285714285714
DB-1082,1250,1,2018-09-26,1250,2018,9,26,1250,DB,Downhill Bike,2018-09-24,Wednesday,2.0,1.0,4.333333333333333,4.714285714285714
DB-1082,1250,1,2018-10-10,1250,2018,10,10,1250,DB,Downhill Bike,2018-10-08,Wednesday,1.0,8.0,1.3333333333333333,3.7142857142857144
DB-1082,1250,4,2018-10-17,1250,2018,10,17,5000,DB,Downhill Bike,2018-10-15,Wednesday,1.0,6.0,2.0,3.4285714285714284
DB-1082,1250,10,2018-11-10,1250,2018,11,10,12500,DB,Downhill Bike,2018-11-05,Saturday,4.0,1.0,5.0,4.714285714285714
DB-1082,1250,9,2018-11-13,1250,2018,11,13,11250,DB,Downhill Bike,2018-11-12,Tuesday,10.0,5.0,7.666666666666667,5.285714285714286
DB-1082,1250,1,2018-11-27,1250,2018,11,27,1250,DB,Downhill Bike,2018-11-26,Tuesday,9.0,10.0,6.666666666666667,4.0
DB-1082,1250,10,2018-12-11,1250,2018,12,11,12500,DB,Downhill Bike,2018-12-10,Tuesday,1.0,2.0,6.666666666666667,5.142857142857143
DB-1082,1250,8,2018-12-14,1250,2018,12,14,10000,DB,Downhill Bike,2018-12-10,Friday,10.0,1.0,6.333333333333333,6.142857142857143
DB-1082,1250,3,2018-12-14,1250,2018,12,14,3750,DB,Downhill Bike,2018-12-10,Friday,8.0,1.0,7.0,6.428571428571429
DB-1082,1250,7,2018-12-15,1250,2018,12,15,8750,DB,Downhill Bike,2018-12-10,Saturday,3.0,4.0,6.0,6.857142857142857
DB-1082,1250,4,2018-12-21,1250,2018,12,21,5000,DB,Downhill Bike,2018-12-17,Friday,7.0,10.0,4.666666666666667,6.0
DB-1082,1250,10,2019-01-15,1250,2019,1,15,12500,DB,Downhill Bike,2019-01-14,Tuesday,4.0,9.0,7.0,6.142857142857143
DB-1082,1250,5,2019-01-17,1250,2019,1,17,6250,DB,Downhill Bike,2019-01-14,Thursday,10.0,1.0,6.333333333333333,6.714285714285714
DB-1082,1250,9,2019-02-13,1250,2019,2,13,11250,DB,Downhill Bike,2019-02-11,Wednesday,5.0,10.0,8.0,6.571428571428571
DB-1082,1250,5,2019-02-13,1250,2019,2,13,6250,DB,Downhill Bike,2019-02-11,Wednesday,9.0,8.0,6.333333333333333,6.142857142857143
DB-1082,1250,2,2019-02-18,1250,2019,2,18,2500,DB,Downhill Bike,2019-02-18,Monday,5.0,3.0,5.333333333333333,6.0
DB-1082,1250,7,2019-03-07,1250,2019,3,7,8750,DB,Downhill Bike,2019-03-04,Thursday,2.0,7.0,4.666666666666667,6.0
DB-1082,1250,1,2019-03-10,1250,2019,3,10,1250,DB,Downhill Bike,2019-03-04,Sunday,7.0,4.0,3.3333333333333335,5.571428571428571
DB-1082,1250,7,2019-03-20,1250,2019,3,20,8750,DB,Downhill Bike,2019-03-18,Wednesday,1.0,10.0,5.0,5.142857142857143
DB-1082,1250,1,2019-04-22,1250,2019,4,22,1250,DB,Downhill Bike,2019-04-22,Monday,7.0,5.0,3.0,4.571428571428571
DB-1082,1250,9,2019-05-24,1250,2019,5,24,11250,DB,Downhill Bike,2019-05-20,Friday,1.0,9.0,5.666666666666667,4.571428571428571
DB-1082,1250,4,2019-05-26,1250,2019,5,26,5000,DB,Downhill Bike,2019-05-20,Sunday,9.0,5.0,4.666666666666667,4.428571428571429
DB-1082,1250,10,2019-06-20,1250,2019,6,20,12500,DB,Downhill Bike,2019-06-17,Thursday,4.0,2.0,7.666666666666667,5.571428571428571
DB-1082,1250,4,2019-06-30,1250,2019,6,30,5000,DB,Downhill Bike,2019-06-24,Sunday,10.0,7.0,6.0,5.142857142857143
DB-1083,1199,4,2018-03-05,1199,2018,3,5,4796,DB,Downhill Bike,2018-03-05,Monday,0.0,0.0,0.0,0.0
DB-1083,1199,10,2018-03-23,1199,2018,3,23,11990,DB,Downhill Bike,2018-03-19,Friday,4.0,0.0,0.0,0.0
DB-1083,1199,10,2018-04-01,1199,2018,4,1,11990,DB,Downhill Bike,2018-03-26,Sunday,10.0,0.0,8.0,0.0
DB-1083,1199,2,2018-04-03,1199,2018,4,3,2398,DB,Downhill Bike,2018-04-02,Tuesday,10.0,0.0,7.333333333333333,0.0
DB-1083,1199,3,2018-04-08,1199,2018,4,8,3597,DB,Downhill Bike,2018-04-02,Sunday,2.0,0.0,5.0,0.0
DB-1083,1199,6,2018-04-12,1199,2018,4,12,7194,DB,Downhill Bike,2018-04-09,Thursday,3.0,0.0,3.6666666666666665,0.0
DB-1083,1199,5,2018-05-05,1199,2018,5,5,5995,DB,Downhill Bike,2018-04-30,Saturday,6.0,0.0,4.666666666666667,5.714285714285714
DB-1083,1199,5,2018-05-11,1199,2018,5,11,5995,DB,Downhill Bike,2018-05-07,Friday,5.0,4.0,5.333333333333333,5.857142857142857
DB-1083,1199,4,2018-05-12,1199,2018,5,12,4796,DB,Downhill Bike,2018-05-07,Saturday,5.0,10.0,4.666666666666667,5.0
DB-1083,1199,6,2018-07-12,1199,2018,7,12,7194,DB,Downhill Bike,2018-07-09,Thursday,4.0,10.0,5.0,4.428571428571429
DB-1083,1199,2,2018-07-20,1199,2018,7,20,2398,DB,Downhill Bike,2018-07-16,Friday,6.0,2.0,4.0,4.428571428571429
DB-1083,1199,9,2018-07-31,1199,2018,7,31,10791,DB,Downhill Bike,2018-07-30,Tuesday,2.0,3.0,5.666666666666667,5.285714285714286
DB-1083,1199,8,2018-08-08,1199,2018,8,8,9592,DB,Downhill Bike,2018-08-06,Wednesday,9.0,6.0,6.333333333333333,5.571428571428571
DB-1083,1199,7,2018-08-11,1199,2018,8,11,8393,DB,Downhill Bike,2018-08-06,Saturday,8.0,5.0,8.0,5.857142857142857
DB-1083,1199,5,2018-09-06,1199,2018,9,6,5995,DB,Downhill Bike,2018-09-03,Thursday,7.0,5.0,6.666666666666667,5.857142857142857
DB-1083,1199,8,2018-09-26,1199,2018,9,26,9592,DB,Downhill Bike,2018-09-24,Wednesday,5.0,4.0,6.666666666666667,6.428571428571429
DB-1083,1199,10,2018-10-06,1199,2018,10,6,11990,DB,Downhill Bike,2018-10-01,Saturday,8.0,6.0,7.666666666666667,7.0
DB-1083,1199,8,2018-10-13,1199,2018,10,13,9592,DB,Downhill Bike,2018-10-08,Saturday,10.0,2.0,8.666666666666666,7.857142857142857
DB-1083,1199,6,2018-10-14,1199,2018,10,14,7194,DB,Downhill Bike,2018-10-08,Sunday,8.0,9.0,8.0,7.428571428571429
DB-1083,1199,2,2018-10-16,1199,2018,10,16,2398,DB,Downhill Bike,2018-10-15,Tuesday,6.0,8.0,5.333333333333333,6.571428571428571
DB-1083,1199,10,2018-10-31,1199,2018,10,31,11990,DB,Downhill Bike,2018-10-29,Wednesday,2.0,7.0,6.0,7.0
DB-1083,1199,3,2018-11-13,1199,2018,11,13,3597,DB,Downhill Bike,2018-11-12,Tuesday,10.0,5.0,5.0,6.714285714285714
DB-1083,1199,6,2018-11-26,1199,2018,11,26,7194,DB,Downhill Bike,2018-11-26,Monday,3.0,8.0,6.333333333333333,6.428571428571429
DB-1083,1199,8,2018-11-26,1199,2018,11,26,9592,DB,Downhill Bike,2018-11-26,Monday,6.0,10.0,5.666666666666667,6.142857142857143
DB-1083,1199,7,2018-11-27,1199,2018,11,27,8393,DB,Downhill Bike,2018-11-26,Tuesday,8.0,8.0,7.0,6.0
DB-1083,1199,5,2018-11-30,1199,2018,11,30,5995,DB,Downhill Bike,2018-11-26,Friday,7.0,6.0,6.666666666666667,5.857142857142857
DB-1083,1199,10,2018-12-26,1199,2018,12,26,11990,DB,Downhill Bike,2018-12-24,Wednesday,5.0,2.0,7.333333333333333,7.0
DB-1083,1199,1,2018-12-27,1199,2018,12,27,1199,DB,Downhill Bike,2018-12-24,Thursday,10.0,10.0,5.333333333333333,5.714285714285714
DB-1083,1199,6,2019-01-03,1199,2019,1,3,7194,DB,Downhill Bike,2018-12-31,Thursday,1.0,3.0,5.666666666666667,6.142857142857143
DB-1083,1199,3,2019-01-14,1199,2019,1,14,3597,DB,Downhill Bike,2019-01-14,Monday,6.0,6.0,3.3333333333333335,5.714285714285714
DB-1083,1199,7,2019-01-20,1199,2019,1,20,8393,DB,Downhill Bike,2019-01-14,Sunday,3.0,8.0,5.333333333333333,5.571428571428571
DB-1083,1199,4,2019-01-21,1199,2019,1,21,4796,DB,Downhill Bike,2019-01-21,Monday,7.0,7.0,4.666666666666667,5.142857142857143
DB-1083,1199,4,2019-01-22,1199,2019,1,22,4796,DB,Downhill Bike,2019-01-21,Tuesday,4.0,5.0,5.0,5.0
DB-1083,1199,2,2019-02-03,1199,2019,2,3,2398,DB,Downhill Bike,2019-01-28,Sunday,4.0,10.0,3.3333333333333335,3.857142857142857
DB-1083,1199,9,2019-02-12,1199,2019,2,12,10791,DB,Downhill Bike,2019-02-11,Tuesday,2.0,1.0,5.0,5.0
DB-1083,1199,4,2019-03-02,1199,2019,3,2,4796,DB,Downhill Bike,2019-02-25,Saturday,9.0,6.0,5.0,4.714285714285714
DB-1083,1199,2,2019-03-09,1199,2019,3,9,2398,DB,Downhill Bike,2019-03-04,Saturday,4.0,3.0,5.0,4.571428571428571
DB-1083,1199,7,2019-03-12,1199,2019,3,12,8393,DB,Downhill Bike,2019-03-11,Tuesday,2.0,7.0,4.333333333333333,4.571428571428571
DB-1083,1199,8,2019-04-01,1199,2019,4,1,9592,DB,Downhill Bike,2019-04-01,Monday,7.0,4.0,5.666666666666667,5.142857142857143
DB-1083,1199,10,2019-04-02,1199,2019,4,2,11990,DB,Downhill Bike,2019-04-01,Tuesday,8.0,4.0,8.333333333333334,6.0
DB-1083,1199,7,2019-04-16,1199,2019,4,16,8393,DB,Downhill Bike,2019-04-15,Tuesday,10.0,2.0,8.333333333333334,6.714285714285714
DB-1083,1199,8,2019-05-08,1199,2019,5,8,9592,DB,Downhill Bike,2019-05-06,Wednesday,7.0,9.0,8.333333333333334,6.571428571428571
DB-1083,1199,4,2019-05-12,1199,2019,5,12,4796,DB,Downhill Bike,2019-05-06,Sunday,8.0,4.0,6.333333333333333,6.571428571428571
DB-1083,1199,10,2019-05-13,1199,2019,5,13,11990,DB,Downhill Bike,2019-05-13,Monday,4.0,2.0,7.333333333333333,7.714285714285714
DB-1083,1199,8,2019-05-17,1199,2019,5,17,9592,DB,Downhill Bike,2019-05-13,Friday,10.0,7.0,7.333333333333333,7.857142857142857
DB-1083,1199,10,2019-05-18,1199,2019,5,18,11990,DB,Downhill Bike,2019-05-13,Saturday,8.0,8.0,9.333333333333334,8.142857142857142
DB-1083,1199,6,2019-05-19,1199,2019,5,19,7194,DB,Downhill Bike,2019-05-13,Sunday,10.0,10.0,8.0,7.571428571428571
DB-1083,1199,7,2019-05-31,1199,2019,5,31,8393,DB,Downhill Bike,2019-05-27,Friday,6.0,7.0,7.666666666666667,7.571428571428571
DB-1083,1199,7,2019-05-31,1199,2019,5,31,8393,DB,Downhill Bike,2019-05-27,Friday,7.0,8.0,6.666666666666667,7.428571428571429
DB-1083,1199,7,2019-06-05,1199,2019,6,5,8393,DB,Downhill Bike,2019-06-03,Wednesday,7.0,4.0,7.0,7.857142857142857
DB-1083,1199,4,2019-06-21,1199,2019,6,21,4796,DB,Downhill Bike,2019-06-17,Friday,7.0,10.0,6.0,7.0
DB-1083,1199,7,2019-06-22,1199,2019,6,22,8393,DB,Downhill Bike,2019-06-17,Saturday,4.0,8.0,6.0,6.857142857142857
DB-1083,1199,2,2019-06-22,1199,2019,6,22,2398,DB,Downhill Bike,2019-06-17,Saturday,7.0,10.0,4.333333333333333,5.714285714285714
DB-1083,1199,3,2019-06-27,1199,2019,6,27,3597,DB,Downhill Bike,2019-06-24,Thursday,2.0,6.0,4.0,5.285714285714286
EB-1131,1500,10,2018-02-23,1500,2018,2,23,15000,EB,eBike,2018-02-19,Friday,0.0,0.0,0.0,0.0
EB-1131,1500,3,2018-03-09,1500,2018,3,9,4500,EB,eBike,2018-03-05,Friday,10.0,0.0,0.0,0.0
EB-1131,1500,4,2018-04-01,1500,2018,4,1,6000,EB,eBike,2018-03-26,Sunday,3.0,0.0,5.666666666666667,0.0
EB-1131,1500,4,2018-04-25,1500,2018,4,25,6000,EB,eBike,2018-04-23,Wednesday,4.0,0.0,3.6666666666666665,0.0
EB-1131,1500,7,2018-05-27,1500,2018,5,27,10500,EB,eBike,2018-05-21,Sunday,4.0,0.0,5.0,0.0
EB-1131,1500,7,2018-05-28,1500,2018,5,28,10500,EB,eBike,2018-05-28,Monday,7.0,0.0,6.0,0.0
EB-1131,1500,8,2018-06-21,1500,2018,6,21,12000,EB,eBike,2018-06-18,Thursday,7.0,0.0,7.333333333333333,6.142857142857143
EB-1131,1500,10,2018-07-01,1500,2018,7,1,15000,EB,eBike,2018-06-25,Sunday,8.0,10.0,8.333333333333334,6.142857142857143
EB-1131,1500,3,2018-07-01,1500,2018,7,1,4500,EB,eBike,2018-06-25,Sunday,10.0,3.0,7.0,6.142857142857143
EB-1131,1500,10,2018-07-01,1500,2018,7,1,15000,EB,eBike,2018-06-25,Sunday,3.0,4.0,7.666666666666667,7.0
EB-1131,1500,6,2018-07-03,1500,2018,7,3,9000,EB,eBike,2018-07-02,Tuesday,10.0,4.0,6.333333333333333,7.285714285714286
EB-1131,1500,6,2018-09-14,1500,2018,9,14,9000,EB,eBike,2018-09-10,Friday,6.0,7.0,7.333333333333333,7.142857142857143
EB-1131,1500,3,2018-09-17,1500,2018,9,17,4500,EB,eBike,2018-09-17,Monday,6.0,7.0,5.0,6.571428571428571
EB-1131,1500,3,2018-09-20,1500,2018,9,20,4500,EB,eBike,2018-09-17,Thursday,3.0,8.0,4.0,5.857142857142857
EB-1131,1500,8,2018-10-07,1500,2018,10,7,12000,EB,eBike,2018-10-01,Sunday,3.0,10.0,4.666666666666667,5.571428571428571
EB-1131,1500,4,2018-10-09,1500,2018,10,9,6000,EB,eBike,2018-10-08,Tuesday,8.0,3.0,5.0,5.714285714285714
EB-1131,1500,2,2018-10-10,1500,2018,10,10,3000,EB,eBike,2018-10-08,Wednesday,4.0,10.0,4.666666666666667,4.571428571428571
EB-1131,1500,5,2018-10-10,1500,2018,10,10,7500,EB,eBike,2018-10-08,Wednesday,2.0,6.0,3.6666666666666665,4.428571428571429
EB-1131,1500,9,2018-10-20,1500,2018,10,20,13500,EB,eBike,2018-10-15,Saturday,5.0,6.0,5.333333333333333,4.857142857142857
EB-1131,1500,7,2018-11-08,1500,2018,11,8,10500,EB,eBike,2018-11-05,Thursday,9.0,3.0,7.0,5.428571428571429
EB-1131,1500,3,2018-11-30,1500,2018,11,30,4500,EB,eBike,2018-11-26,Friday,7.0,3.0,6.333333333333333,5.428571428571429
EB-1131,1500,2,2018-12-03,1500,2018,12,3,3000,EB,eBike,2018-12-03,Monday,3.0,8.0,4.0,4.571428571428571
EB-1131,1500,1,2018-12-04,1500,2018,12,4,1500,EB,eBike,2018-12-03,Tuesday,2.0,4.0,2.0,4.142857142857143
EB-1131,1500,7,2018-12-04,1500,2018,12,4,10500,EB,eBike,2018-12-03,Tuesday,1.0,2.0,3.3333333333333335,4.857142857142857
EB-1131,1500,8,2018-12-21,1500,2018,12,21,12000,EB,eBike,2018-12-17,Friday,7.0,5.0,5.333333333333333,5.285714285714286
EB-1131,1500,7,2018-12-21,1500,2018,12,21,10500,EB,eBike,2018-12-17,Friday,8.0,9.0,7.333333333333333,5.0
EB-1131,1500,8,2018-12-23,1500,2018,12,23,12000,EB,eBike,2018-12-17,Sunday,7.0,7.0,7.666666666666667,5.142857142857143
EB-1131,1500,3,2019-01-18,1500,2019,1,18,4500,EB,eBike,2019-01-14,Friday,8.0,3.0,6.0,5.142857142857143
EB-1131,1500,8,2019-01-22,1500,2019,1,22,12000,EB,eBike,2019-01-21,Tuesday,3.0,2.0,6.333333333333333,6.0
EB-1131,1500,2,2019-01-22,1500,2019,1,22,3000,EB,eBike,2019-01-21,Tuesday,8.0,1.0,4.333333333333333,6.142857142857143
EB-1131,1500,8,2019-02-18,1500,2019,2,18,12000,EB,eBike,2019-02-18,Monday,2.0,7.0,6.0,6.285714285714286
EB-1131,1500,7,2019-03-02,1500,2019,3,2,10500,EB,eBike,2019-02-25,Saturday,8.0,8.0,5.666666666666667,6.142857142857143
EB-1131,1500,5,2019-03-13,1500,2019,3,13,7500,EB,eBike,2019-03-11,Wednesday,7.0,7.0,6.666666666666667,5.857142857142857
EB-1131,1500,8,2019-03-16,1500,2019,3,16,12000,EB,eBike,2019-03-11,Saturday,5.0,8.0,6.666666666666667,5.857142857142857
EB-1131,1500,8,2019-03-27,1500,2019,3,27,12000,EB,eBike,2019-03-25,Wednesday,8.0,3.0,7.0,6.571428571428571
EB-1131,1500,6,2019-05-11,1500,2019,5,11,9000,EB,eBike,2019-05-06,Saturday,8.0,8.0,7.333333333333333,6.285714285714286
EB-1131,1500,1,2019-05-19,1500,2019,5,19,1500,EB,eBike,2019-05-13,Sunday,6.0,2.0,5.0,6.142857142857143
EB-1131,1500,9,2019-05-19,1500,2019,5,19,13500,EB,eBike,2019-05-13,Sunday,1.0,8.0,5.333333333333333,6.285714285714286
EB-1131,1500,3,2019-05-24,1500,2019,5,24,4500,EB,eBike,2019-05-20,Friday,9.0,7.0,4.333333333333333,5.714285714285714
EB-1131,1500,1,2019-05-30,1500,2019,5,30,1500,EB,eBike,2019-05-27,Thursday,3.0,5.0,4.333333333333333,5.142857142857143
EB-1131,1500,5,2019-05-31,1500,2019,5,31,7500,EB,eBike,2019-05-27,Friday,1.0,8.0,3.0,4.714285714285714
EB-1131,1500,7,2019-06-17,1500,2019,6,17,10500,EB,eBike,2019-06-17,Monday,5.0,8.0,4.333333333333333,4.571428571428571
EB-1131,1500,3,2019-06-19,1500,2019,6,19,4500,EB,eBike,2019-06-17,Wednesday,7.0,6.0,5.0,4.142857142857143
EB-1132,1900,1,2018-03-05,1900,2018,3,5,1900,EB,eBike,2018-03-05,Monday,0.0,0.0,0.0,0.0
EB-1132,1900,2,2018-03-07,1900,2018,3,7,3800,EB,eBike,2018-03-05,Wednesday,1.0,0.0,0.0,0.0
EB-1132,1900,1,2018-03-22,1900,2018,3,22,1900,EB,eBike,2018-03-19,Thursday,2.0,0.0,1.3333333333333333,0.0
EB-1132,1900,8,2018-03-23,1900,2018,3,23,15200,EB,eBike,2018-03-19,Friday,1.0,0.0,3.6666666666666665,0.0
EB-1132,1900,3,2018-03-30,1900,2018,3,30,5700,EB,eBike,2018-03-26,Friday,8.0,0.0,4.0,0.0
EB-1132,1900,10,2018-04-02,1900,2018,4,2,19000,EB,eBike,2018-04-02,Monday,3.0,0.0,7.0,0.0
EB-1132,1900,6,2018-04-19,1900,2018,4,19,11400,EB,eBike,2018-04-16,Thursday,10.0,0.0,6.333333333333333,4.428571428571429
EB-1132,1900,4,2018-04-20,1900,2018,4,20,7600,EB,eBike,2018-04-16,Friday,6.0,1.0,6.666666666666667,4.857142857142857
EB-1132,1900,4,2018-04-21,1900,2018,4,21,7600,EB,eBike,2018-04-16,Saturday,4.0,2.0,4.666666666666667,5.142857142857143
EB-1132,1900,1,2018-04-30,1900,2018,4,30,1900,EB,eBike,2018-04-30,Monday,4.0,1.0,3.0,5.142857142857143
